Channel id,Region SB Rank,SB Rating,Channel name,Uploads,Subs,Video Views,Nation,Category,User Created,SB rank,Subscriber Rank,Video Views Rank,Country Rank,Category Rank,Subscribers for the last 30 days,Video Views for the last 30 days,Lowest Estimated Monthly Earnings,Highest Estimated Monthly Earnings,Lowest Estimated Yearly Earnings,Highest Estimated Yearly Earnings,"2016 Unemployment, total (% of total labor force)",2024 Urban population,"2024 Population, total",2023 GDP per capita,2023 GDP per capita growth
UC_JISfg0S3EBA0g4Hz0b85Q,6,A,Story Ninja,107,1340000,282757754,AU,,2023-01-27,733,1254,69993,197,197,10000.0,282586000.0,70600.0,1100000.0,847800.0,13600000.0,5.71999979019165,23326317,26889126,61340.71048480177,0.6032849357129493
UCQh6LB206jF3JxpCDD_fp5Q,79,B+,Tate McRae,474,5620000,1921610230,CA,Music,2011-05-27,8996,813,8108,81,453,50000.0,57267000.0,14300.0,229100.0,171800.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCm0k2MnMLPRwhmzrVZa8Ccw,85,B+,Ethan Heinrichs,29,118000,135511512,CA,,2023-10-15,9848,2351,141699,112,1112,24800.0,42864000.0,10700.0,171500.0,128600.0,2100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC0gNKhFMg_bKyNNZ_MB3D9Q,16,A,Webs & Tiaras - Toy Monster Compilations,62,7200000,6727576995,CA,Music,2015-09-23,969,651,1378,49,330,250000.0,244124000.0,61000.0,976500.0,732400.0,11700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCy2vByAZhHucf8wV1Lr8hKw,28,A-,BoltMotivation,235,1430000,1265662123,CA,,2023-06-03,1840,1245,14004,300,300,110000.0,146015000.0,36500.0,584100.0,438000.0,7000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCF_fDSgPpBQuh1MsUTgIARQ,22,A-,TheWeekndVEVO,205,10400000,20217502614,CA,Music,2011-07-13,1271,366,195,25,177,,196295000.0,49100.0,785200.0,588900.0,9400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCGVL8QEd4eu_6G0Why6U25Q,72,B+,JohnTalksCars,110,96900,117878449,CA,,2023-07-14,8356,2726,188688,281,1281,51600.0,72492000.0,18100.0,290000.0,217500.0,3500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCVAgDX7kn9S8DwsBpki3cMQ,80,B+,Kashius Alexander,611,770000,428714353,CA,People,2021-02-26,9303,1546,46672,501,1115,76000.0,48285000.0,12100.0,193100.0,144900.0,2300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCi7Zk9baY1tvdlgxIML8MXg,49,A-,CTV News,30599,1640000,1563231487,CA,News,2015-02-02,4412,1223,10715,279,438,80000.0,100783000.0,25200.0,403100.0,302300.0,4800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC_X_Im_lTwwoHMlmTg7C7LQ,65,B+,Vera y el Reino Arcoíris,406,1280000,694179219,CA,Film,2021-06-22,6835,1262,27628,315,641,100000.0,53280000.0,13300.0,213100.0,159800.0,2600000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCMuKcUG_DFPiCdkTsmgK7dA,76,B+,The Ezz Show,97,237000,189851838,CA,,2023-05-02,8701,2138,107019,999,999,58000.0,56704000.0,14200.0,226800.0,170100.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCWc8CackfCo4q46FpEWBcPg,7,A,Jeenie.Weenie,1072,11300000,10963949790,CA,Comedy,2011-01-18,252,358,609,21,76,300000.0,434128000.0,108500.0,1700000.0,1300000.0,20800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCFXyHQjlNrdVYKywetpIj_A,45,A-,Step News Agency - وكالة ستيب ني�…,12819,5100000,2340436078,CA,News,2014-01-28,4204,865,6364,87,178,100000.0,84106000.0,21000.0,336400.0,252300.0,4000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCbLcjRG0gcEzFeJynGC2tVw,39,A-,Nick Eh 30 Shorts,1374,3490000,2484087069,CA,Games,2020-12-30,3391,1031,5875,148,548,50000.0,107554000.0,26900.0,430200.0,322700.0,5200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UColNRmGBE3dNzJ89zZZOh2Q,84,B+,Brown Town Music,159,3350000,2234929348,CA,Music,2017-12-24,9733,1045,6744,157,667,50000.0,61639000.0,15400.0,246600.0,184900.0,3000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCr36upcdC5UgcU27KgAe_OQ,98,B+,XO Movement,175,174000,133666433,CA,,2024-04-12,11080,2225,150624,62,1062,45000.0,48464000.0,12100.0,193900.0,145400.0,2300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCyAgfkYxkAWDuHlZe6_R8lQ,74,B+,GVO Kids,463,492000,258090780,CA,,2017-02-03,8553,1858,80878,757,757,79000.0,59448000.0,14900.0,237800.0,178300.0,2900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC7N5uN_bL6xooHUZwWvDwDw,50,A-,lindayuqian,754,799000,747588351,CA,,2018-09-24,4445,1527,26311,487,487,67000.0,96048000.0,24000.0,384200.0,288100.0,4600000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCT947S092eoMEMMSk4cm9AA,43,A-,footpanna,133,2100000,546510431,CA,,2023-09-12,4075,1177,36431,238,238,270000.0,83498000.0,20900.0,334000.0,250500.0,4000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC98mFb9Dw3QP7MwvlPoiiFA,90,B+,DeeDee Show,242,1000000,783591294,CA,Entertainment,2019-07-20,10402,1298,24169,348,1097,56000.0,48871000.0,12200.0,195500.0,146600.0,2300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCxVuxiprEIOItdZlAhfz5MQ,48,A-,Shelby's Canada,589,3510000,2761986918,CA,Comedy,2020-08-08,4350,1029,5055,146,388,80000.0,86405000.0,21600.0,345600.0,259200.0,4099999.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC2uWwYmYfHpTl_6Y0tM8OjQ,60,B+,Evolution Wizards,88,209000,81219472,CA,,2022-10-11,5598,2163,218438,19,1019,208000.0,81158000.0,20300.0,324600.0,243500.0,3900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCOZW0cTQOlOeHKk_8kvGguQ,95,B+,MissDarcei,804,3550000,1759502033,CA,Howto,2010-08-26,10789,1025,9094,144,316,50000.0,46296000.0,11600.0,185200.0,138900.0,2200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCLaZsVGWtAbL1GPemt6HThQ,47,A-,Sekora and Sefari Play,456,4130000,3054650757,CA,Entertainment,2016-12-10,4275,965,4393,117,779,130000.0,102083000.0,25500.0,408300.0,306200.0,4900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCg6_bldIlQyI8bl_MNYMofw,67,B+,Keenan Bank,843,1870000,1670682113,CA,,2022-06-27,7475,1198,9717,255,255,50000.0,71786000.0,17900.0,287100.0,215400.0,3400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCrFxNu9_6AX3yks5yXWlceQ,30,A-,Jasper Storm,106,1150000,1736996662,CA,,2023-12-18,2170,1278,9703,330,330,100000.0,134321000.0,33600.0,537300.0,403000.0,6400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCq39_sgZ9Uy5gtW8CHmsqOw,82,B+,Albert's Tails,301,496000,139210474,CA,,2023-07-10,9516,1861,144010,760,760,164000.0,55992000.0,14000.0,224000.0,168000.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCiOAIrsZmYgOd0GA2QKI7wQ,59,B+,Comedy Clips Central,1411,986000,1206634754,CA,Comedy,2023-02-19,5374,1310,14660,355,647,24000.0,69848000.0,17500.0,279400.0,209500.0,3400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCKNW2TrrUlof4ES2y1BWjpA,99,B+,The Mexican Family,9501,2009999,620310615,CA,People,2020-09-13,11440,1182,31439,243,765,60000.0,43683000.0,10900.0,174700.0,131100.0,2100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCB2wtYpfbCpYDc5TeTwuqFA,58,B+,Will Tennyson,494,3060000,768437024,CA,,2015-04-01,5290,1074,24853,172,172,100000.0,58213000.0,14600.0,232900.0,174600.0,2800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCUamVL0L_lgG720vqmdZqoA,63,B+,Noodle & Pals,92,1480000,1489038372,CA,People,2021-06-15,6577,1239,11293,294,821,50000.0,70642000.0,17700.0,282600.0,211900.0,3400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCbFdKdoZeWd5mh9soNX9I4w,35,A-,Binge Viral Clips,72,221000,207254275,CA,Games,2021-02-18,2800,2168,99606,23,1605,128000.0,110354000.0,27600.0,441400.0,331100.0,5300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCNUZpMT40Up8hgrnU35Q_Rg,53,A-,Envy - Video Streams,148,264000,175238416,CA,Games,2017-12-20,4737,2099,112182,969,1550,262000.0,92017000.0,23000.0,368100.0,276000.0,4400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCCOrp7GPgZA8EGrbOcIAsyQ,56,A-,Phone Repair Guru,1310,4750000,3622327909,CA,Tech,2013-04-09,4978,899,3459,95,105,40000.0,72901000.0,18200.0,291600.0,218700.0,3500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCFhXFikryT4aFcLkLw2LBLA,25,A-,NileRed,348,7500000,2910722468,CA,Tech,2014-03-10,1579,626,4708,45,45,320000.0,144376000.0,36100.0,577500.0,433100.0,6900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCLsooMJoIpl_7ux2jvdPB_Q,4,A,Super Simple Songs - Kids Songs,812,42900000,53178905042,CA,Education,2006-09-08,210,95,21,2,7,200000.0,526820000.0,131700.0,2100000.0,1600000.0,25300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCvnwcyWyrzPjEH46LVjx24Q,37,A-,SickickMusic,252,4580000,1039437555,CA,Music,2012-04-08,3278,918,17345,102,546,10000.0,114353000.0,28600.0,457400.0,343100.0,5500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC9t2RlHUshAARQNGe3tfk0A,61,B+,GoldenGully,1369,5530000,4707874044,CA,Howto,2020-08-06,5859,821,2352,82,185,50000.0,71215000.0,17800.0,284900.0,213600.0,3400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCU_06qjzuictUkp0Pyn1BGw,55,A-,Mr. Lee ASMR,475,6310000,4191453774,CA,Film,2021-10-24,4896,744,2788,67,221,60000.0,63782000.0,15900.0,255100.0,191300.0,3100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCLhJZYdbENoewHS94hAM2jw,100,B+,SplashAvalanche,955,1690000,1177441068,CA,Entertainment,2023-09-12,11559,1217,15025,273,1023,40000.0,44943000.0,11200.0,179800.0,134800.0,2200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCPKVNqfbunZCkbvjBgf6CdA,46,A-,GeoGlobeTales,63,879000,480084135,CA,,2023-11-20,4248,1435,41610,430,430,157000.0,90128000.0,22500.0,360500.0,270400.0,4300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UChKqwEPyK4KFMiubBE043IA,21,A-,VEXR,572,1830000,1450731184,CA,,2022-06-12,1194,1205,12132,262,262,220000.0,239497000.0,59900.0,958000.0,718500.0,11500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCT6zcE_d5Rlc2xto_1lNjgA,2,A,Diary of 4,3273,13900000,23243963227,CA,People,2008-10-20,58,331,152,16,99,400000.0,885520000.0,221400.0,3500000.0,2700000.0,42500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCJFGFsECyWh0iHRVW2QQSkA,34,A-,cookingWITHfred,458,4230000,2278651224,CA,,2023-01-21,2643,955,6593,114,114,130000.0,124250000.0,31100.0,497000.0,372800.0,6000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCK7H4gejr6Xhq5cmPaKmSVQ,69,B+,LaughZone55,923,93300,61611106,CA,,2020-12-28,8155,2590,274701,195,1195,93300.0,61611000.0,15400.0,246400.0,184800.0,3000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCXODETLtsLWy6JCQyAS8DpA,91,B+,sisters fun tube 2,907,3780000,3706187796,CA,Entertainment,2017-12-02,10409,1000,3358,129,812,30000.0,49833000.0,12500.0,199300.0,149500.0,2400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCvwn9pGVzKmMS6Ssd8R0pog,52,A-,Andreas Eskander,1883,10400000,5001805427,CA,Entertainment,2019-01-06,4627,368,2147,26,250,200000.0,85293000.0,21300.0,341200.0,255900.0,4099999.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCe6n0z9UbsxYCS8P83f84tw,1,A++,Sierra & Rhia FAM,3700,24200000,25409291610,CA,Entertainment,2020-02-04,7,234,127,7,124,2400000.0,2597000000.0,649100.0,10400000.0,7800000.0,124600000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UChCBHudFoBnsF0O1flPXqiQ,17,A,Nick Pro,726,25000000,10296416630,CA,Entertainment,2010-09-16,975,222,680,6,113,200000.0,230063000.0,57500.0,920300.0,690200.0,11000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCMpdWqDcdmJeD7ehovSPQaA,8,A,Gigi Kids Nursery Rhymes and Songs,393,1300000,1318492927,CA,,2023-01-09,394,1272,14396,324,324,433000.0,446940000.0,111700.0,1800000.0,1300000.0,21500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCZnjG8zzYfpxZNlSTIplvmQ,77,B+,Limekey0,42,2580000,738020941,CA,,2023-02-13,8811,1123,26013,201,201,140000.0,52695000.0,13200.0,210800.0,158100.0,2500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC7qUbTJ26pWtqpIMqPpMX2w,51,A-,Pushpek Sidhu,1723,2590000,1759878782,CA,Comedy,2011-09-01,4583,1121,9164,199,475,100000.0,91361000.0,22800.0,365400.0,274100.0,4400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC6LDwTYRfjQwkakw5R95OyA,88,B+,JoBlo Movie Clips,4814,6670000,3628058757,CA,Film,2014-10-17,10114,707,3451,59,200,70000.0,59150000.0,14800.0,236600.0,177400.0,2800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCEKCFBqtA2aLkCeNldaOIWA,87,B+,Miel tropical Shorts,52,164000,58693434,CA,People,2024-03-08,9947,2251,311772,80,1746,160000.0,56897000.0,14200.0,227600.0,170700.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCwlSCPl0s37ztpYZH6E6qrA,18,A-,Megan's World,1459,3350000,1578950150,CA,Entertainment,2016-03-14,1110,1048,10655,158,859,240000.0,239784000.0,59900.0,959100.0,719400.0,11500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC2b86XNxEoHmEJWFzH5xz9Q,64,B+,Animaalz,73,3380000,108611436,CA,,2008-02-10,6746,1063,182448,165,165,1680000.0,64667000.0,16200.0,258700.0,194000.0,3100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCIwFjwMjI0y7PDBVEO9_bkQ,11,A,Justin Bieber,249,74100000,33298733109,CA,Music,2007-01-15,550,24,56,1,6,400000.0,335364000.0,83800.0,1300000.0,1000000.0,16100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCWlcPMh6OKYawZn2xU0UR3w,5,A,SkatePunxFB,645,280000,534442421,CA,,2020-05-19,213,2072,36446,946,946,280000.0,534414000.0,133600.0,2100000.0,1600000.0,25700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UChFs0d8syPIK6x8q4C6BrJw,24,A-,Nutshell Animations,2451,9150000,7228206024,CA,Film,2018-06-18,1493,458,1224,32,97,90000.0,192440000.0,48100.0,769800.0,577300.0,9200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCvksjnr7kInzcIjMpJpqF2A,75,B+,Little Angel & Friends - Kids Songs with Sub…,1398,5960000,3037556615,CA,Entertainment,2017-07-27,8610,778,4410,75,596,70000.0,56145000.0,14000.0,224600.0,168400.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCxG6Tbopv4XcHfem65bgFeg,27,A-,Super Simple Play with Caitie!,497,2660000,2232625626,CA,Education,2018-03-19,1715,1119,6804,198,507,290000.0,154865000.0,38700.0,619500.0,464600.0,7400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCOTnvDzRfB33VaJXlpv_X_g,32,A-,Saif Shawaf,517,5170000,4301999326,CA,Music,2010-02-25,2405,863,2678,86,497,240000.0,128654000.0,32200.0,514600.0,386000.0,6200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCOpDTDgOBKsMaL_gdUY1TVA,36,A-,Baguio Blogger,358,134000,141366390,CA,Entertainment,2018-02-22,3094,2282,134089,93,1970,80900.0,104856000.0,26200.0,419400.0,314600.0,5000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCehw6LdDdDwG0fEDh63eiZw,62,B+,Layla Roblox,871,6390000,1037102318,CA,Games,2022-10-09,5895,743,17662,66,297,460000.0,78500000.0,19600.0,314000.0,235500.0,3800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCerweoBkwQOb_zwx3NfUD1g,94,B+,Andrew Kwong (DeltaBolic),499,1550000,655428696,CA,Sports,2012-03-04,10742,1233,30164,289,341,110000.0,60443000.0,15100.0,241800.0,181300.0,2900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC0WP5P_ufpRfjbNrmOWwLBQ,3,A,The Weeknd,189,36400000,29152943771,CA,Music,2011-02-25,173,131,86,3,43,300000.0,296712000.0,74200.0,1200000.0,890100.0,14200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC68TLK0mAEzUyHx5x5k_S1Q,96,B+,Jeff Nippard,530,5910000,917802455,CA,Entertainment,2014-04-19,10812,787,20477,78,605,200000.0,50568000.0,12600.0,202300.0,151700.0,2400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCATWUurs5SImDMX_prUtxng,19,A-,Matt Larose,202,20300000,8937765659,CA,Sports,2010-07-05,1126,267,861,8,10,200000.0,211514000.0,52900.0,846100.0,634500.0,10200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCpR7UgOOg9wA869TzwTco9Q,14,A,Quinn FAM,1730,4620000,5279203321,CA,Entertainment,2020-05-28,749,930,2065,106,745,360000.0,380407000.0,95100.0,1500000.0,1100000.0,18300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCVIEcvgw2q8Oq9rjwCuB_IQ,12,A,KYS Reactions: Exactly as recorded,900,548000,449682763,CA,,2018-06-05,577,1856,51688,755,755,387000.0,354203000.0,88600.0,1400000.0,1100000.0,17000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCuwJoiGWRxPYStBp0l0WuZw,10,A,Luke Davidson,1398,16399999,13948115882,CA,Entertainment,2012-01-09,429,306,412,10,189,300000.0,347100000.0,86800.0,1400000.0,1000000.0,16700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCDa4wAStLB_ose2d0w54X1Q,54,A-,Rural Cuisine (Shorts),144,1890000,876830144,CA,,2023-09-13,4778,1197,21523,254,254,150000.0,79451000.0,19900.0,317800.0,238400.0,3800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC3XBkDeCVXCoCofFgfUZXGw,44,A-,Karan Aujla,50,2760000,1911459430,CA,Music,2020-11-24,4115,1105,8273,188,727,130000.0,100137000.0,25000.0,400500.0,300400.0,4800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCEfJcs_FZtdPCfUabByDVXQ,73,B+,Pinoy Kids Channel,1577,1510000,679099792,CA,Entertainment,2016-02-12,8428,1234,28225,290,1040,50000.0,60483000.0,15100.0,241900.0,181400.0,2900000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCXuqSBlHAE6Xw_yeJA0Tunw,57,B+,Linus Tech Tips,7052,16000000,8196874905,CA,Tech,2008-11-25,5228,310,987,11,13,100000.0,85585000.0,21400.0,342300.0,256800.0,4099999.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC_yGU4qz9zAjEWLQxCg9NZQ,40,A-,Celine Dion,142,8830000,5550989743,CA,Music,2007-03-14,3550,489,1848,34,232,80000.0,110457000.0,27600.0,441800.0,331400.0,5300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCPIavfNa4DTfHXDBaFOHuKA,97,B+,Anna McNulty,401,9810000,1814128474,CA,Howto,2014-01-25,11071,392,8789,29,65,110000.0,46981000.0,11700.0,187900.0,140900.0,2300000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCDBoywVHDgCgtxrc33DHtEg,93,B+,totallyanton,670,3340000,4039611838,CA,Entertainment,2019-12-23,10575,1045,2931,157,856,30000.0,41492000.0,10400.0,166000.0,124500.0,2000000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCpFNNozreiYt1PHhdxX6Ggw,9,A,TDC,1465,2120000,935535754,CA,,2022-04-06,418,1175,20331,236,236,720000.0,336552000.0,84100.0,1300000.0,1000000.0,16200000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC2wTnMBvQ_TH0qn5rJl8hWQ,38,A-,The YUH Family,1065,1890000,2253576175,CA,People,2019-04-02,3355,1196,6684,253,778,60000.0,113570000.0,28400.0,454300.0,340700.0,5500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCa_aGbqYQA8kAJy94v9yKtw,89,B+,Mark Cannataro Films,89,5330000,2047878312,CA,Entertainment,2020-12-25,10140,843,7500,84,659,110000.0,49978000.0,12500.0,199900.0,149900.0,2400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCAvCL8hyXjSUHKEGuUPr1BA,33,A-,Shawn Mendes,163,30300000,13989400732,CA,Music,2011-01-19,2418,175,409,4,60,,,0.0,0.0,0.0,0.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCnvzajWXCAOAq_Y1jNLFQXg,92,B+,Joe Porter,276,6550000,2859620115,CA,Music,2008-02-18,10517,718,4787,61,376,40000.0,49770000.0,12400.0,199100.0,149300.0,2400000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCEJfVga185COFm1MsN4KQUA,13,A,Mini Pop Kids,441,704000,419269302,CA,Entertainment,2006-11-22,725,1653,51974,585,1434,393000.0,314552000.0,78600.0,1300000.0,943700.0,15100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCq46lKycfqrBtUPTxUk_NRQ,26,A-,Dan Music,1414,3510000,3267776080,CA,Music,2019-02-22,1704,1030,4032,147,652,90000.0,163062000.0,40800.0,652200.0,489200.0,7800000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCAgNyzHvQllkZw4J3WJQd_A,66,B+,Ron Wright,2253,7040000,2955593128,CA,Games,2020-11-08,7285,669,4573,52,247,90000.0,55903000.0,14000.0,223600.0,167700.0,2700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCZNp3DojkPXMvUf2XR_pFjg,42,A-,MrTodologo,430,1570000,284381931,CA,,2023-09-02,3788,1232,72564,288,288,260000.0,105895000.0,26500.0,423600.0,317700.0,5100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCi9fVbAekjegukoZJrqd2cA,70,B+,SiPROW,222,165000,172239685,CA,Comedy,2018-06-10,8202,2231,117874,67,1448,44000.0,64200999.0,16100.0,256800.0,192600.0,3100000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC6NC8CY3QjnyHJ_WkuU1mFA,15,A,Shayankaffash (Shayank7),81,469000,348676934,CA,Entertainment,2020-07-15,878,1864,57375,763,1628,12000.0,16709000.0,4200.0,66800.0,50100.0,802000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UC7f5aE0zF3iFPPGTyzLZyzg,83,B+,Tiktok Folks,325,39700,54006131,CA,,2021-05-18,9695,4082,306090,750,1750,39700.0,54006000.0,13500.0,216000.0,162000.0,2600000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCuYUOEXwUKBtiE1pNoB40PA,6,A,Foot Mood,1252,10800000,8884136654,CA,People,2022-01-05,247,363,879,24,129,300000.0,431122000.0,107800.0,1700000.0,1300000.0,20700000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCsaXTlOmt0o9aGeC_n_r8VQ,86,B+,APDHILLON,63,3860000,2574339749,CA,Music,2019-11-06,9875,993,5543,124,616,60000.0,53165000.0,13300.0,212700.0,159500.0,2600000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
UCcZ6C3beOyVyLVArcwFNxmw,20,A-,Shmeksss.Channel,2930,7640000,4043094235,CA,Entertainment,2020-10-25,1184,607,2924,43,436,500000.0,218475000.0,54600.0,873900.0,655400.0,10500000.0,7.0,33127442,40409176,44388.40299897506,-1.8545095900967536
